size_sqft,price_lakhs
4174,464.62
4830,503.61
7464,775.18
4797,396.54
8233,930.21
2435,160.94
7027,710.52
1865,178.98
608,55.45
8834,926.89
8927,857.31
8668,845.16
438,10.0
493,105.41
3557,369.0
3535,385.36
1242,164.8
4920,591.57
6020,692.85
6653,681.45
5257,533.6
9445,917.89
9794,1016.61
3681,403.46
6139,577.43
3180,353.99
5187,569.12
845,28.42
2227,232.2
4452,441.91
304,30.13
5833,535.67
9854,894.07
5678,530.03
6533,608.53
2963,313.96
9765,994.98
3626,378.23
3959,326.06
1431,87.12
5063,475.47
7037,704.86
5392,522.44
6322,647.73
3459,394.67
6459,595.94
7618,713.74
8745,881.27
5607,556.6
8820,919.17
3344,334.78
9912,1078.23
5936,514.21
3192,361.21
5588,568.77
6112,541.05
954,10.0
5781,521.85
1059,166.35
7082,762.96
2098,203.37
5459,527.79
8746,831.8
5562,546.83
4123,388.59
2176,303.1
6454,583.57
8087,828.32
4816,569.45
4034,442.13
9736,917.39
6272,550.08
6939,707.62
5656,573.13
6680,729.62
1308,158.22
4614,437.16
2808,253.16
5058,440.49
2982,304.67
7611,690.88
1289,174.4
8746,904.06
5011,528.97
6779,611.81
7264,718.9
8375,818.03
4752,480.34
8747,901.13
1307,105.02
6796,655.8
7988,832.8
4208,364.33
3103,272.97
4679,468.19
398,84.79
8688,820.36
1177,207.18
2168,149.27
2965,374.01
1688,228.78
2715,199.99
9061,824.49
2937,329.69
7542,735.33
9557,905.35
8913,981.89
3183,258.6
1504,114.05
844,53.98
1523,12.33
3472,351.77
9259,880.32
6750,715.53
6820,729.06
954,106.99
7121,724.25
2746,282.78
6192,584.18
8712,840.46
3966,462.76
4577,494.46
4702,480.5
2869,316.9
5815,578.45
9505,959.75
4285,458.23
8467,742.99
7748,820.11
4610,502.72
3319,292.87
3981,460.31
9935,882.63
4496,467.25
872,89.2
9824,966.93
5053,506.27
7382,767.34
4302,339.92
5929,642.95
8717,851.19
4500,500.77
2297,261.88
9263,904.75
7722,768.23
4824,481.37
8925,972.81
3707,313.68
7031,681.2
8095,730.39
9357,941.9
3093,278.12
7634,738.29
3211,395.33
8252,784.03
2715,263.52
550,32.07
5251,505.31
8398,978.39
5589,472.15
8402,872.4
7557,877.07
5865,640.45
6737,676.05
9410,882.36
1473,212.54
8924,939.27
1135,37.02
2562,240.19
9389,878.6
4867,343.72
4115,350.03
546,59.87
2729,301.92
9482,932.03
9418,1010.51
5587,610.17
2907,284.44
9566,943.97
6230,642.14
4322,431.31
5084,437.12
6917,676.93
3451,378.38
5880,653.74
7354,783.41
8006,817.32
7919,864.77
4873,508.5
3791,374.67
1006,174.54
7297,765.71
5533,618.4
9245,865.12
6055,562.49
7260,685.13
9079,916.99
1634,254.62
5888,531.85
2147,259.97
7151,654.97
7511,856.98
8165,736.67
3617,398.72
7111,755.12
464,77.4
7360,692.14
3357,282.88
4728,536.42
702,122.62
8905,942.24
8536,911.4
6649,588.1
4457,367.4
1167,83.13
8510,827.02
664,37.09
7767,790.57
6871,742.86
879,73.2
7974,756.63
9037,944.35
6768,662.7
4450,450.37
3339,317.28
4437,460.7
752,24.5
6837,720.01
1681,166.46
8454,807.18
1767,203.25
3038,265.54
7872,751.15
9708,910.74
7047,619.52
1180,144.71
3449,403.18
8576,835.07
8192,779.28
4444,353.79
1468,38.13
3429,379.24
3945,295.8
2826,225.4
3816,395.77
3667,371.19
7638,780.04
3855,385.85
5411,523.25
7052,648.31
745,42.79
6664,651.95
3926,298.08
4316,392.28
4175,398.89
5797,545.25
6538,636.67
561,89.54
5292,568.77
4325,508.07
8583,782.9
4522,431.16
4475,508.88
9474,860.11
3743,315.49
5311,500.31
993,201.52
8647,815.97
2112,265.39
6024,601.01
1707,113.38
8332,973.19
9708,980.53
1710,189.81
3797,406.43
4672,490.05
7694,877.0
851,174.4
9668,920.22
4632,564.14
1297,94.69
4376,453.71
6399,567.32
5855,637.33
4352,419.83
5603,502.83
8418,901.23
6402,712.01
5790,652.51
8864,810.25
5916,670.28
2548,239.77
1148,217.38
6654,696.65
8995,912.07
8370,837.43
9194,918.72
3925,358.52
614,10.0
2676,249.47
9532,1012.74
4678,397.97
8749,941.93
874,94.57
5885,627.57
5792,620.86
9249,971.32
3110,312.12
8434,846.02
9596,1004.3
5970,544.94
8015,741.78
6867,663.47
3759,390.3
6417,737.74
4292,431.6
8137,913.71
503,76.07
3075,284.83
2292,286.55
2543,242.16
8798,892.36
1987,131.88
4409,365.47
2160,243.68
5476,602.79
1022,199.48
9271,886.63
9020,975.19
5193,585.02
643,39.74
5698,639.2
8700,917.21
5036,560.71
3706,478.97
9803,1035.33
1219,15.06
6119,628.03
2344,156.06
718,79.37
2049,209.58
7678,738.62
1399,88.52
3692,342.68
3072,290.34
7084,701.81
1845,189.77
1370,166.26
6822,666.57
2150,278.98
5353,533.39
3239,370.12
7494,734.18
6151,752.29
6973,720.66
978,179.56
1288,94.1
1802,157.84
2089,196.29
5581,681.75
5327,522.06
1725,131.33
6954,760.45
2740,276.94
7156,704.69
7667,736.19
9770,1001.44
2894,342.53
4989,538.3
2736,249.63
5817,532.31
9519,750.94
6610,613.73
3839,365.29
3783,375.35
7671,753.56
2541,394.14
6678,692.37
3065,244.62
9665,999.28
5211,540.67
703,17.8
3682,382.64
4463,472.81
7930,844.23
387,10.0
9650,997.4
6116,682.1
5770,671.38
6576,596.3
6039,596.6
4573,454.85
9873,1021.08
6823,674.07
5303,494.53
8338,844.66
6906,673.72
2364,264.51
5615,521.02
617,10.58
1802,245.97
6430,756.63
7719,863.01
2342,230.6
4898,542.56
418,10.0
1009,126.31
3857,356.51
3550,417.83
8361,892.27
8909,994.7
2903,278.83
1401,219.05
4721,497.42
8157,819.47
8477,864.55
6382,723.1
6958,689.2
2561,252.05
8321,728.81
808,73.45
2679,281.12
9179,879.79
5052,454.81
9784,885.84
5795,550.27
3509,421.96
7698,695.71
7043,743.75
5948,638.77
5471,669.74
8190,870.92
624,110.13
3857,404.08
3887,388.74
451,87.71
1254,187.84
4654,473.92
7460,810.59
9683,1112.46
987,102.24
8801,885.05
9994,994.79
3427,349.39
7063,767.46
3695,373.85
9305,939.96
1145,102.02
1464,170.85
6204,595.24
5660,504.69
654,87.78
2172,316.17
2324,217.9
3117,259.64
4132,508.98
8557,857.98
2881,335.33
9882,951.75
9622,962.69
2786,348.63
9326,939.14
8718,878.96
2743,199.87
9219,961.25
1336,94.31
8984,954.39
7735,783.62
1848,199.36
9635,1002.13
5365,555.26
6796,765.52
6483,726.3
4257,364.84
3707,362.16
939,135.73
472,10.0
5966,518.2
4654,427.39
4259,420.14
9008,697.57
9014,845.71
3186,229.67
2464,303.73
4245,471.07
5535,567.43
8046,809.6
2890,316.24
8054,755.48
5234,586.04
4376,442.25
5485,594.38
1393,183.12
4180,444.71
6859,701.55
3085,320.42
6365,633.35
6839,708.05
1874,197.71
5976,573.25
8360,866.49
4290,443.03
5510,611.49
5145,423.98
9585,960.31
1489,112.65
2989,273.02
4395,467.49
2175,145.7
8068,813.46
3706,372.12
4232,370.7
8540,861.9
5708,532.72
4161,525.97
7706,830.7
3133,316.66
5585,536.91
9889,1014.1
7945,832.87
9323,945.03
5077,456.94
3035,293.02
8573,861.2
8578,872.31
6668,682.47
1121,148.64
7825,849.59
462,96.83
8077,837.22
2232,160.31
3835,442.82
6256,666.54
3746,361.81
3090,310.49
3007,303.98
8259,804.01
4233,335.9
3685,312.67
6936,648.27
1222,23.81
8389,783.24
864,143.46
3558,380.1
2800,231.45
4866,452.19
9479,1009.36
7181,778.32
3936,397.09
6330,691.74
523,14.0
6597,671.07
650,10.0
7614,743.18
2228,224.2
8043,720.05
8840,913.66
5032,541.21
1317,182.26
2526,369.31
7506,771.44
7470,743.8
6507,570.6
2719,291.5
6540,681.97
2193,151.5
5622,550.2
8018,802.36
7178,744.28
1425,185.31
3417,314.87
4461,456.17
4342,462.89
4733,464.21
8938,872.73
2958,331.43
3783,369.41
3244,264.55
7510,819.65
7953,740.99
9087,903.97
2286,244.69
1374,160.16
4605,468.98
3307,183.59
1269,91.77
9072,922.01
3124,306.95
1511,176.68
529,103.97
4584,483.73
3485,312.05
801,53.17
348,116.37
3866,377.64
3355,330.73
9180,943.49
686,130.46
1269,81.84
9497,924.89
6120,531.8
3352,320.38
7697,798.08
2602,241.99
2583,346.29
4666,472.41
422,37.09
7099,692.29
9772,909.21
4027,398.18
8750,892.92
9439,938.0
5258,537.36
824,48.87
9379,875.66
8699,864.59
448,55.83
8301,821.67
737,83.88
4049,443.73
8486,887.24
4753,518.17
5636,613.87
4851,509.95
3123,330.12
6028,699.95
8977,936.88
8691,826.84
2282,135.05
7296,717.54
9963,1027.54
2611,309.05
7525,689.98
904,126.87
8475,904.23
6085,638.94
9909,1011.69
4897,483.06
8059,782.9
7832,822.48
9040,933.17
1138,97.44
4115,538.61
1147,39.21
5009,489.29
4807,442.13
6875,706.71
5073,409.85
4768,540.26
5492,599.47
3620,375.37
4998,484.28
4611,496.92
3973,413.74
1864,234.0
2140,207.88
6358,626.73
7431,796.99
1026,134.28
9736,964.9
6997,718.09
9557,964.94
582,81.56
1381,201.57
4185,401.01
3181,285.87
3270,340.69
9644,937.57
7285,682.95
1247,174.38
5060,491.64
366,10.0
9128,955.17
8805,858.59
864,115.29
9317,985.87
3970,406.48
9517,849.93
2551,156.92
1104,76.78
4931,490.26
9883,1048.31
1535,168.07
7020,832.86
7206,646.03
6316,637.66
3849,362.63
8238,835.53
4441,531.68
7266,817.35
9846,987.32
5635,606.58
5377,548.48
5911,537.34
8389,839.62
3192,293.94
5877,584.56
3918,349.2
1859,193.66
6983,713.58
1807,215.91
2363,251.79
3942,475.93
2300,339.61
1594,139.17
4365,485.0
8314,937.13
1903,240.11
1622,198.07
6256,534.51
2741,246.2
1398,119.19
5373,606.66
9997,963.17
9618,957.53
8788,920.81
4087,369.92
2396,253.55
2508,258.24
6288,672.66
475,80.44
7469,778.26
6314,641.44
1967,112.9
9167,923.68
2123,215.07
5447,583.03
1656,144.45
3372,339.29
3559,359.57
6499,614.27
846,26.94
5531,572.23
8265,876.89
2383,207.05
2340,223.11
4834,524.88
2052,251.54
2149,226.47
2942,314.91
1900,216.6
4702,505.75
4099,356.33
918,187.66
1432,156.9
5791,615.59
6095,571.41
7933,784.0
1787,197.55
8148,724.58
5309,485.84
2413,205.04
1344,70.47
2731,278.4
8279,824.2
1882,259.39
1608,104.77
5217,533.44
9093,865.3
1920,106.14
7803,809.69
5066,540.13
5662,593.81
5492,483.38
6922,696.38
6393,669.17
7004,748.01
400,71.41
6957,743.96
6175,670.87
4571,462.34
537,78.63
7526,802.58
8332,852.71
5518,611.75
4325,476.22
6373,605.68
2842,218.9
1837,184.67
1054,46.34
7696,773.76
8123,811.93
5807,645.75
4535,478.75
840,132.9
5810,556.52
8761,952.58
8226,867.28
5431,564.47
8997,809.37
1429,201.84
3445,433.17
8853,885.86
4020,403.59
9948,968.97
4367,355.11
4495,421.4
9544,1037.37
7581,812.05
2809,242.26
5316,502.68
6833,790.05
5027,451.69
981,62.33
4232,401.72
5860,518.1
4316,404.72
7639,737.78
1019,56.79
374,103.8
9785,920.16
4457,438.6
8811,837.25
2449,234.4
9944,948.23
7013,705.09
4507,466.77
7441,814.21
8952,865.77
9378,1018.69
4236,383.25
9607,948.8
1375,225.74
4176,562.75
4915,575.8
7565,745.32
6679,693.64
9418,975.93
4952,512.47
7092,658.81
9547,966.43
7756,750.31
4974,448.98
841,68.53
2461,261.87
2551,305.17
9544,941.7
4869,482.97
3044,344.6
6341,637.64
4975,516.58
1860,189.9
1464,156.54
5719,517.95
3022,308.32
770,148.39
9908,999.25
1768,135.11
8225,896.33
1108,146.87
8663,904.68
7019,738.93
5373,480.98
8312,863.59
1945,263.73
8549,830.89
1429,46.47
1653,183.58
1067,108.34
4195,342.12
9174,947.67
3754,401.91
7629,689.59
2090,303.47
9969,1034.46
1185,23.99
8034,844.34
4206,460.09
4792,549.95
2373,206.11
612,102.87
6569,645.07
5617,533.88
1110,67.75
7141,618.94
2332,260.22
9999,986.25
7429,606.39
3005,304.27
9088,966.69
2447,179.35
915,55.87
1247,146.75
5977,469.76
4951,468.42
8166,833.93
2313,203.24
3997,334.8
790,16.5
4650,384.39
2728,241.15
5287,581.53
9033,1021.39
9779,979.71
5220,560.41
3226,275.56
9844,879.82
7582,850.78
4676,437.85
9790,1014.94
5168,524.72
7286,778.33
7162,763.9
4723,486.19
7170,736.39
8459,906.53
2373,216.82
6470,724.78
1001,64.71
8413,845.13
7125,743.96
8167,735.25
4564,525.49
8268,850.6
8446,1009.65
8076,911.63
8858,885.25
9019,991.18
5186,560.97
4235,435.06
4919,408.93
5491,477.92
7175,717.72
8156,790.83
5701,581.36
3322,400.82
6038,647.05
6284,593.59
2070,253.25
9289,883.2
3515,294.39
6994,718.48
3276,286.87
4037,371.61
1052,154.9
1692,202.08
7089,690.31
977,16.45
405,10.0
5053,602.4
2246,272.93
5844,655.58
1395,152.3
7285,710.95
2082,253.46
4841,548.19
3557,331.71
6513,615.64
5169,440.84
1861,149.18
4306,464.05
9614,931.59
4281,474.69
9793,1077.66
5982,599.44
6082,607.39
1243,151.73
4850,456.28
9437,911.33
900,59.12
6676,610.32
9909,1035.89
1824,157.57
4066,462.17
550,81.46
378,36.66
3423,382.78
9389,891.73
7364,697.38
8717,907.38
1509,41.12
5453,546.03
5198,549.33
2478,313.34
7910,866.77
9195,912.99
2844,322.91
5822,541.98
2670,244.83
3581,426.48
5010,499.0
628,70.78
5879,536.24
4528,473.93
7094,747.1
420,78.15
7049,644.33
1264,176.4
4524,402.49
3975,396.18
5994,518.49
2376,228.63
7165,666.32
5943,571.86
8824,885.4
5549,596.26
1616,201.25
1496,32.74
3470,380.92
9921,1002.41
655,37.49
328,10.0
1313,128.18
9319,943.43
2324,251.29
8790,869.14
6139,487.69
6091,584.33
1054,46.22
9261,1028.86
4035,406.47
1538,190.86
2206,252.36
7699,785.42
8261,805.29
9710,943.81
4901,389.07
9849,992.01
1760,191.02
7969,794.51
1716,178.77
8066,746.28
1728,158.1
4678,435.31
7829,816.15
4774,479.45
3371,305.11
855,77.5
8847,832.72
1863,169.89
1340,163.13
2986,231.99
2853,282.24
2079,170.4
375,10.0
4626,555.86
6135,676.19
5357,505.8
2649,250.41
3073,206.19
2562,176.58
3529,296.5
692,67.52
1408,135.06
4662,482.79
5488,582.73
9102,924.1
5357,481.63
4298,446.0
9164,948.17
6866,665.24
3977,305.38
6096,668.8
6663,670.72
8423,703.66
8522,955.71
7990,775.06
1700,291.95
4371,455.97
9108,900.67
3086,317.78
7469,711.44
1170,120.07
4496,550.13
9904,945.47
3039,330.57
1240,88.01
640,55.6
7722,871.03
4433,469.62
959,133.18
3757,379.24
3275,462.27
9541,906.62
753,10.0
8484,932.7
5742,555.12
1118,132.31
5168,602.62
312,52.38
8027,914.24
1220,128.81
5220,486.59
2718,154.13
9806,995.63
6775,565.68
2317,247.93
8257,898.68
9720,971.15
5092,518.71
7130,758.78
2734,306.88
3168,374.82
1738,172.84
3843,271.74
2081,266.9
6643,652.36
2563,212.37
511,67.9
8999,909.23
6459,608.43
7327,668.42
631,86.52
7160,673.51
8344,840.12
8469,865.57
9042,952.61
6020,707.96
9433,955.16
1027,81.43
5275,610.42
3543,406.7
948,103.22
5395,551.32
6914,692.75
7435,751.61
1309,125.81
1850,136.26
9295,929.94
7792,867.06
3701,329.3
7747,761.14
5724,527.8
4541,511.97
3461,387.59
4455,381.58
7778,676.88
9019,945.19
9515,884.54
6917,733.11
5960,564.1
8924,927.15
1476,169.81
8256,798.78
8892,845.25
2533,282.09
5000,465.37
6206,676.05
8160,774.38
7826,800.12
5859,566.39
7032,703.49
2813,246.27
8130,804.07
7244,596.31
8210,780.35
5949,565.52
1396,136.01
9420,1006.66
2251,190.21
9486,1019.3
8099,766.83
9104,854.99
895,10.0
8175,847.84
9333,937.6
4739,501.28
6272,633.78
1158,115.34
5819,596.12
7685,876.12
8936,869.9
4617,564.42
3754,418.02
1330,151.26
9787,1006.43
8206,660.82
1747,161.62
3150,281.49
8406,946.22
7451,728.03
9803,978.81
7252,722.9
4355,370.17
5702,542.19
9581,998.94
1972,90.61
4832,498.77
5224,477.33
6385,703.5
8034,823.15
5164,440.41
9616,940.79
1521,174.78
3160,300.8
8728,880.06
9636,962.64
3553,398.64
4082,430.18
7257,723.29
1066,107.5
2981,243.96
8010,874.37
7782,926.31
5386,522.08
8264,828.78
2965,347.25
3813,431.77
795,88.42
6122,563.39
2372,328.11
8095,843.56
8829,893.93
4249,388.76
6333,636.2
8628,772.08
2855,322.55
6670,716.24
4715,482.99
6259,577.89
9407,963.29
6293,668.67
5321,494.94
3207,367.4
3214,347.63
4170,403.3
9490,921.12
5385,529.56
6846,636.07
695,82.51
1238,151.72
2810,339.43
4936,508.47
1949,214.47
3990,385.6
3735,329.79
3501,328.6
4479,519.3
8705,902.2
3537,374.07
4162,325.43
358,51.44
5238,457.32
3271,264.18
8614,804.08
9928,954.16
9654,1007.07
3645,375.83
2786,231.44
861,57.06
4281,453.02
6561,690.99
2037,210.38
9396,882.23
3854,364.77
9426,1061.65
7395,678.96
8566,875.35
594,165.44
8512,837.53
9530,1044.69
5630,528.62
4955,396.76
1409,111.94
4071,369.21
8863,802.79
6423,621.43
7947,844.25
1474,117.69
1464,127.6
9584,1026.93
9775,940.09
9337,964.65
9012,815.83
4766,428.29
5838,573.13
7411,801.56
8734,827.77
3100,263.77
4907,504.32
7562,777.84
1841,132.32
3065,280.41
4791,533.43
3383,279.3
5656,582.67
2157,189.82
1069,177.03
1722,201.22
8898,933.83
3272,300.32
2172,258.43
5899,629.82
2569,282.87
5575,543.37
5049,513.03
6871,594.46
9673,1055.25
5372,507.0
9931,976.36
5763,510.41
7750,808.64
8720,898.46
4259,411.12
1613,44.57
8147,779.12
1370,160.0
9466,959.17
3585,356.19
9249,903.7
3395,260.57
620,110.19
2621,190.09
855,75.29
5239,472.16
5732,622.88
1686,197.7
5063,488.44
7154,749.96
7937,719.11
5141,510.13
4167,363.96
4093,460.55
7673,786.01
2813,313.8
4103,382.64
2627,299.94
9109,855.05
2465,197.82
3608,352.04
6752,628.46
8367,872.18
7942,770.53
6704,616.37
1292,68.69
5724,607.27
9869,859.7
4681,417.55
3474,417.55
5082,490.98
9797,1015.52
5860,607.37
7760,766.46
3378,254.85
3283,262.01
7559,688.76
6354,659.5
2823,315.78
9977,953.76
4881,484.16
5909,591.31
2301,234.01
1687,130.6
6852,767.1
1330,166.89
1520,155.65
6335,607.56
9755,933.82
6823,702.19
8374,813.71
9363,942.99
1134,18.43
9410,914.51
2024,196.95
6898,738.19
2713,225.18
9805,906.21
6293,651.54
4798,476.6
2405,154.4
2868,203.19
9630,930.66
509,46.71
9556,1025.06
5211,467.04
2520,278.94
533,10.0
1092,127.25
3410,416.33
2466,253.69
8826,849.19
9851,1046.73
5493,566.74
1514,159.08
4719,421.01
7614,779.59
8775,843.26
512,66.77
1958,198.23
5324,586.61
9909,962.1
6217,614.23
5441,584.02
2094,197.6
6288,627.72
8596,839.26
5878,579.62
5851,618.65
4145,506.3
7206,636.67
678,10.0
3593,352.23
3629,365.38
5108,499.92
8237,796.04
524,10.0
1037,73.16
535,94.36
1011,105.75
6288,662.58
2188,158.63
7473,819.51
1559,127.81
5546,578.36
7571,750.85
1048,77.8
3851,406.74
6700,700.03
6943,828.7
9001,932.06
2123,243.51
7152,772.44
8077,834.29
4532,451.26
6819,698.19
2077,250.44
1522,221.74
7930,717.47
2077,113.19
9796,1047.02
7790,739.13
5159,433.0
9193,831.7
8418,931.89
3289,372.78
8643,824.55
1625,124.81
9793,982.04
5427,585.67
9298,915.1
3022,262.9
4956,552.35
1625,161.21
4433,433.72
9651,994.71
3169,210.08
1542,177.91
8839,904.45
2131,144.15
1869,89.83
7546,726.38
2218,230.95
6716,685.84
3532,438.4
4058,414.97
6297,559.76
2655,252.95
9889,923.97
2124,203.44
7580,828.45
4360,458.96
5624,526.36
704,100.02
2021,163.21
5616,423.43
4145,352.83
4510,473.92
364,75.02
9791,1064.98
6682,685.26
9907,1058.06
1268,158.3
668,113.67
8724,927.49
2542,278.55
5302,583.94
3383,303.37
8373,715.97
9412,973.74
9180,936.74
1769,133.14
5025,439.38
4559,462.43
3922,428.05
1123,138.3
3731,322.12
6828,643.03
4451,478.57
4513,454.93
7720,825.01
9289,912.74
1079,144.88
3192,317.22
5834,547.26
3606,407.01
3202,270.57
4018,405.51
321,40.97
1800,173.99
9334,982.94
3941,422.73
5512,573.87
491,52.52
8887,981.52
7474,820.63
5414,587.37
4962,533.96
4626,432.49
9365,934.05
4635,495.29
8581,910.68
8948,939.4
9496,978.65
5794,679.43
8836,876.82
3011,351.76
7895,834.07
6573,679.5
6584,682.43
9608,983.82
9117,876.29
4294,449.44
1978,235.21
8714,887.5
1043,12.2
762,10.0
1868,145.89
2036,198.0
8203,782.07
7302,762.5
9156,975.2
1656,232.28
1314,148.24
1354,189.61
2064,178.27
6309,623.32
4758,417.45
9904,1050.74
967,195.0
3670,349.57
6276,519.09
1694,121.63
8590,826.49
4370,370.69
7282,676.68
8913,901.53
5899,622.89
3950,291.78
9624,935.79
3920,393.88
3490,295.66
9089,920.71
691,63.21
1375,115.07
2950,251.78
2684,282.07
1109,72.73
8347,748.05
5801,581.2
7195,657.55
1459,63.59
7874,793.88
1831,174.95
5781,534.78
7848,796.25
5276,548.8
5995,611.49
8745,884.68
3848,304.53
6463,710.96
6971,724.97
5564,508.86
1531,152.51
2723,281.21
8371,835.13
4561,545.75
3208,223.54
5012,427.39
7055,590.55
4183,422.29
3815,408.7
3703,388.38
4898,475.34
5308,551.13
6522,637.38
4309,467.94
3035,358.86
4791,432.54
8893,874.92
1274,121.12
523,123.57
4913,450.63
7077,762.58
8727,799.4
4511,513.28
525,95.09
8483,840.52
4577,503.53
1641,139.05
4336,387.46
8701,955.42
4027,375.64
4228,456.65
3103,365.74
9601,1000.42
6858,715.76
693,103.31
7139,766.77
9335,949.39
9095,907.52
881,19.65
432,59.11
3138,365.22
3685,313.46
4070,395.55
2568,278.07
1275,203.12
7905,732.57
7513,790.97
3135,295.61
3038,270.12
9849,939.0
4434,410.62
9808,1005.76
7133,701.91
8653,901.01
2209,164.81
9619,996.75
2263,247.99
5453,469.91
1266,201.91
1189,135.9
3361,374.37
6761,733.91
6466,695.02
7267,720.39
8401,876.36
7679,677.4
9933,1012.99
7580,844.62
1367,101.93
4523,498.07
9318,1020.45
4907,525.16
4285,479.77
3479,269.43
4838,437.05
2662,337.69
2524,300.42
6671,691.9
2026,189.37
6091,623.33
8373,924.21
8758,870.7
7313,766.26
1137,147.35
4884,455.11
986,69.17
656,141.95
9363,964.81
4947,460.68
4718,456.24
6942,644.92
3691,422.43
4657,453.11
5179,505.98
5619,603.95
3039,219.93
9810,979.15
5084,507.85
1177,103.42
3170,289.52
592,23.7
9028,916.92
2986,248.1
533,61.36
2674,239.75
2572,232.88
1266,136.45
1189,94.02
4163,479.65
6454,638.4
3700,422.33
8526,814.5
4842,444.99
3823,299.15
2063,181.69
3591,347.47
2788,282.65
1858,220.67
4990,530.24
6421,698.88
2576,213.23
4739,475.44
1403,90.29
7820,802.71
9911,1081.31
5709,511.08
9970,1031.38
8169,869.33
3256,280.96
8010,822.82
6317,613.7
9874,981.34
3684,348.75
328,21.56
9197,977.48
9512,947.24
9938,963.72
8056,809.05
7248,618.69
6055,564.66
3902,452.63
5362,528.93
8371,813.2
7544,763.05
6672,704.03
7405,806.94
3881,365.55
3062,284.8
872,76.04
8005,851.96
914,94.25
4350,543.29
625,54.45
4040,492.17
658,21.15
4077,338.21
6206,615.53
2021,259.07
1649,141.05
3996,368.77
4196,470.85
4560,491.25
7241,684.48
4108,368.26
5546,596.06
8684,786.81
4145,468.48
2877,322.29
391,10.0
4534,454.18
8972,798.26
6892,628.95
8428,817.65
1375,74.11
2813,392.21
8468,890.0
7161,784.47
9290,921.99
904,91.92
3279,406.94
7440,765.69
7365,767.11
5216,476.04
7100,664.21
897,102.75
7620,780.65
9005,850.65
5922,610.12
2177,156.62
1999,200.59
9521,880.23
6080,674.4
1016,86.04
4386,403.92
965,39.21
8146,752.5
6911,712.92
1379,188.09
8719,917.09
8640,933.83
1369,224.31
5563,604.2
8251,799.96
1663,174.77
4808,367.95
2055,237.38
819,89.36
5763,656.06
7533,716.13
1402,165.98
897,39.53
3573,351.8
6081,526.34
6556,723.4
7558,808.43
9080,884.37
6854,698.49
9899,991.82
8302,799.58
5146,520.76
9486,926.46
5098,558.82
6905,679.96
3286,448.13
700,66.11
3155,321.14
3712,397.61
356,77.45
8322,836.1
2175,242.82
4843,493.44
4598,420.87
4068,354.39
6052,640.16
5133,589.16
1653,83.75
5287,456.97
6897,617.49
4611,499.86
3234,366.33
322,10.0
1509,261.19
9240,904.75
1104,182.18
8625,902.93
4716,423.69
8925,871.6
5441,500.48
5268,459.58
3971,384.44
7592,699.27
7301,721.35
2398,336.45
8744,909.23
5361,508.24
9621,930.16
3564,336.34
5735,677.06
8793,824.88
6991,699.01
3063,329.57
4305,491.27
3541,337.47
3357,287.57
850,99.48
5874,653.13
5711,557.46
1887,146.73
6220,627.51
5560,474.82
4709,459.97
6083,667.2
1012,144.94
5706,563.41
8290,911.97
7720,867.49
7143,747.5
2733,199.91
3601,266.1
570,126.17
1379,150.14
5622,643.98
9095,842.57
5557,547.64
8282,879.66
6514,614.91
5306,581.34
4285,422.36
9887,990.1
9091,849.92
9005,913.07
6291,738.74
6527,672.1
9558,916.21
8133,883.08
3186,280.52
2953,381.36
9580,894.25
5164,530.04
2814,357.72
4269,383.56
3584,362.56
8040,861.86
4866,373.82
2496,295.94
1089,104.5
3775,449.6
1609,119.53
1164,47.06
5689,541.75
3663,338.1
8515,841.18
3303,306.87
8802,779.81
1531,148.35
8259,837.49
3011,291.44
6881,702.44
8005,804.75
721,10.0
1246,109.56
9678,973.49
2134,201.54
1864,111.76
7632,824.36
5244,475.79
1608,98.69
3286,330.64
686,52.81
6431,673.17
9653,1008.93
3558,391.83
6421,642.01
5111,538.76
6874,609.4
6997,754.42
4233,403.06
1739,272.4
6469,703.14
4780,468.14
355,36.57
3624,421.6
7077,594.69
405,32.49
3501,435.17
969,139.14
9234,881.51
1266,142.32
607,11.87
2438,226.73
409,57.59
3932,418.69
7028,739.27
5984,660.09
6799,620.21
2215,222.7
856,43.08
7919,771.96
404,10.0
2347,259.67
445,97.15
1173,172.65
598,10.0
3538,347.64
9137,857.05
6682,609.89
2811,248.01
6896,706.76
1083,134.25
5292,561.91
670,96.62
786,36.21
7678,826.94
3496,389.76
9852,964.57
4587,439.95
2561,223.22
9448,880.21
8872,920.5
538,94.9
7143,668.0
1405,78.91
1686,121.77
1967,202.21
2991,230.0
8056,861.99
2296,283.0
1725,193.72
8323,872.79
7149,717.84
3547,377.96
2892,224.19
1790,248.52
1524,128.03
2887,282.26
8014,925.76
3364,325.4
8104,847.37
1132,138.93
2740,207.36
5095,459.51
1946,296.39
740,102.96
6256,624.76
2667,239.92
6996,715.6
5490,569.76
4963,507.63
7362,789.65
4631,419.76
9796,929.56
3334,385.55
9677,1073.33
3562,398.33
2407,305.59
7336,729.86
4620,475.31
6238,636.43
3047,301.93
4977,568.26
8272,882.99
4564,436.44
3433,261.02
1765,173.32
4409,383.17
2511,252.28
5839,530.11
1989,261.73
8027,836.92
8064,839.41
4841,537.71
3841,403.66
1118,139.14
4821,553.83
1424,135.67
5960,626.26
5941,541.44
1429,146.86
2002,313.16
2301,270.84
7212,716.9
4178,431.03
7532,752.15
6631,674.69
6335,613.55
6823,707.04
8411,867.62
9036,903.93
2701,277.1
9781,995.14
